Word,Frequency,Rank
man?--an,1,6276
prologue,1,6277
ill.--she,1,6278
"book""--was",1,6279
bleak,1,6280
levity,1,6281
to-morrow.--mr,1,6282
here--and,1,6283
drown,1,6284
inexcusable,1,6285
flushed,1,6286
indelicate,1,6287
luck.--your,1,6288
waded,1,6289
earliest,1,6290
again:--it,1,6291
beaming,1,6292
d,1,6293
unabated,1,6294
strong--and,1,6295
adored,1,6296
mysteriously,1,6297
suitableness,1,6298
affords,1,6299
desirable--what,1,6300
subsistence,1,6301
informs,1,6302
entertainingly,1,6303
resent.--i,1,6304
felt--it,1,6305
remedy,1,6306
satisfied--our,1,6307
replacing,1,6308
him--that,1,6309
strive,1,6310
ending--and,1,6311
magistrates,1,6312
exaggeration,1,6313
stilton,1,6314
over-salt,1,6315
other--nothing,1,6316
dancing--miss,1,6317
green's,1,6318
lowest,1,6319
throwing,1,6320
insinuating)--i,1,6321
lungs,1,6322
thoughts.--she,1,6323
"words--""i",1,6324
writing-master's,1,6325
disposing,1,6326
gainer,1,6327
you.--how--how,1,6328
tongues,1,6329
too--knowing,1,6330
heiress,1,6331
wishes--your,1,6332
projects,1,6333
anna,1,6334
weekly,1,6335
heightened,1,6336
up--parties,1,6337
"said--""but",1,6338
indeed!--this,1,6339
trembling!)--but,1,6340
sympathiser,1,6341
capricious,1,6342
all;--a,1,6343
win,1,6344
carriage;--one,1,6345
nobility,1,6346
attends,1,6347
punctuality,1,6348
desponding,1,6349
posture,1,6350
crayons,1,6351
plants,1,6352
whispers,1,6353
dog,1,6354
exchange?--you,1,6355
attachment--whether,1,6356
smith?--that,1,6357
dinner-visiting,1,6358
abruptness,1,6359
out?--oh,1,6360
unbleached,1,6361
joke--it,1,6362
haberdasher's,1,6363
wax-candles,1,6364
pretended,1,6365
solemnity,1,6366
fish-ponds,1,6367
account.--i,1,6368
me.--`oh,1,6369
gentlemen--i,1,6370
revolts,1,6371
maternal,1,6372
dixon.--emma,1,6373
farther.--she,1,6374
third--a,1,6375
rarity,1,6376
know--mr,1,6377
renewed--gardeners,1,6378
road.--so,1,6379
post-horses,1,6380
amid,1,6381
eltons?--here,1,6382
job;'--for,1,6383
aspersion,1,6384
tyrannic,1,6385
indeed--and,1,6386
"world,""--brought",1,6387
all.--a,1,6388
combine,1,6389
off--very,1,6390
confine,1,6391
overcame,1,6392
upstairs,1,6393
inconsideration,1,6394
curled,1,6395
corals,1,6396
exult,1,6397
enchanting,1,6398
"of.--""the",1,6399
promoting,1,6400
dispose,1,6401
tautology,1,6402
barnes,1,6403
rained,1,6404
grease,1,6405
shrugged,1,6406
drizzle,1,6407
her.--he,1,6408
preparation!--you,1,6409
satisfactions,1,6410
shifted,1,6411
instantaneous,1,6412
fold,1,6413
otherwise?--impossible!--she,1,6414
ennui,1,6415
select,1,6416
rooms.--it,1,6417
sash,1,6418
affable,1,6419
coast,1,6420
moralised,1,6421
ourselves--but,1,6422
here.--mr,1,6423
present.--she,1,6424
funeral,1,6425
purchasing,1,6426
prone,1,6427
shows,1,6428
worthies,1,6429
just--every,1,6430
it?--at,1,6431
maintained--or,1,6432
unmirthful,1,6433
side--after,1,6434
sounded,1,6435
wait--and,1,6436
chained,1,6437
able--she,1,6438
superior--to,1,6439
extend,1,6440
nieces,1,6441
hours--mrs,1,6442
greeted,1,6443
overcome--then,1,6444
knightley!--mr,1,6445
always--but,1,6446
have--i,1,6447
contents,1,6448
respectably,1,6449
bordering,1,6450
28th--and,1,6451
establish,1,6452
ninth--and,1,6453
amusement.--miss,1,6454
diffuses,1,6455
considered--resolved--and,1,6456
vault,1,6457
dwellings,1,6458
last!--but,1,6459
blinds,1,6460
forgets,1,6461
smith!--such,1,6462
you.--m,1,6463
tremble!--i,1,6464
enjoy.--she,1,6465
very!--i,1,6466
lieut,1,6467
woman--most,1,6468
ever;--but,1,6469
family-estate--was,1,6470
disapprobation,1,6471
subject:--a,1,6472
partly,1,6473
middling,1,6474
friend.--tell,1,6475
stream,1,6476
inventing,1,6477
disadvantages,1,6478
engrafted,1,6479
shadow,1,6480
inelegance,1,6481
woodhouse.--dear,1,6482
person--tall,1,6483
despoiling,1,6484
horse-back,1,6485
grievances,1,6486
thanks;--for,1,6487
mother-in-law's,1,6488
solidity,1,6489
wedging,1,6490
"smile--""no",1,6491
preferment,1,6492
proves,1,6493
designedly,1,6494
acknowledgments,1,6495
too!--quite,1,6496
ordinarily,1,6497
upon--i,1,6498
home-baked,1,6499
has;--and,1,6500
instigator,1,6501
verses,1,6502
tom,1,6503
mode,1,6504
mournful,1,6505
sheep,1,6506
"extent.""--the",1,6507
silly--so,1,6508
muslins,1,6509
knightley--or,1,6510
enscombe--in,1,6511
altogether--face,1,6512
hastening,1,6513
manners--and,1,6514
discussing,1,6515
distrust,1,6516
not?--is,1,6517
chancing,1,6518
yes--no--yes,1,6519
cares!--and,1,6520
one--that,1,6521
on!--so,1,6522
thriving,1,6523
stayed,1,6524
hair?--you,1,6525
produces,1,6526
so!--our,1,6527
bound,1,6528
aghast,1,6529
in.--perhaps,1,6530
tens,1,6531
pain.--but,1,6532
disapprove,1,6533
"again,--self-important",1,6534
whist-players,1,6535
boastful,1,6536
sharer,1,6537
hesitatingly)--i,1,6538
shod,1,6539
protesting,1,6540
french,1,6541
governess-trade,1,6542
represent,1,6543
deviation,1,6544
he--is,1,6545
"next,--the",1,6546
them--he,1,6547
insignificance,1,6548
courses,1,6549
prepossession,1,6550
forward.--mr,1,6551
dawdling,1,6552
herself--very,1,6553
half-gentlemen,1,6554
me?--absurd,1,6555
dwelling,1,6556
tenderer,1,6557
discussed,1,6558
suspicions.--i,1,6559
effusions,1,6560
subject!--not,1,6561
relic--i,1,6562
unluckily,1,6563
repeated--or,1,6564
sealed,1,6565
fatigue--quick,1,6566
disagreeableness,1,6567
satisfaction!--it,1,6568
creature!--_you,1,6569
life--did,1,6570
undone,1,6571
afternoon--but,1,6572
errands,1,6573
candidates,1,6574
cost,1,6575
pointedly--and,1,6576
unsteady,1,6577
preserves,1,6578
attachments,1,6579
checker-work,1,6580
hateful,1,6581
bristol--maple,1,6582
"resolutely--""let",1,6583
example.--upon,1,6584
immaterial,1,6585
ceiling,1,6586
grateful--and,1,6587
me.--imagine,1,6588
supper-room,1,6589
smells,1,6590
"emma.--""you",1,6591
thoughtfully,1,6592
values,1,6593
over.--she,1,6594
injuries,1,6595
surprized.--mr,1,6596
gaiters,1,6597
assume,1,6598
possesses,1,6599
cooper,1,6600
romantic,1,6601
heart--such,1,6602
surprized--but,1,6603
pent,1,6604
mistake!--what,1,6605
last--my,1,6606
pembroke,1,6607
repugnance,1,6608
eventually,1,6609
constrain,1,6610
important.--it,1,6611
bailiff,1,6612
taylor--it,1,6613
week's,1,6614
comfort--how,1,6615
constitutions,1,6616
"she.--""i",1,6617
o'clock!--depend,1,6618
harriet!--it,1,6619
daughter-in-law,1,6620
one!--miss,1,6621
languish,1,6622
two's,1,6623
harriet!--that,1,6624
holding,1,6625
regained,1,6626
reckoning,1,6627
disguise,1,6628
circulate,1,6629
bluntness,1,6630
lazy,1,6631
disinterestedness,1,6632
preface.--we,1,6633
bows,1,6634
place!--they,1,6635
deficiencies,1,6636
darling,1,6637
discharged,1,6638
pre-arrangement,1,6639
chose;--that,1,6640
"cried.--""and",1,6641
inattentive,1,6642
awe,1,6643
yes--entirely,1,6644
rescue,1,6645
accused,1,6646
love--every,1,6647
me!--not,1,6648
lighter,1,6649
served,1,6650
modesty,1,6651
did--cheerfully,1,6652
secondly,1,6653
bates--i,1,6654
fluently,1,6655
worn-out,1,6656
purport,1,6657
nicety,1,6658
short--and,1,6659
stooping--glaring,1,6660
dwindled,1,6661
burying,1,6662
measured,1,6663
"now,""--said",1,6664
imitation,1,6665
hems,1,6666
raving,1,6667
figuratively,1,6668
loneliness,1,6669
conducting,1,6670
maintaining,1,6671
blameable,1,6672
hot-pressed,1,6673
speculations,1,6674
love--but,1,6675
clean,1,6676
losses,1,6677
march,1,6678
party.--his,1,6679
extricated,1,6680
subsided,1,6681
disservice.--it,1,6682
left--it,1,6683
denotes,1,6684
notch,1,6685
it?--selina's,1,6686
style--candles,1,6687
been!--every,1,6688
windsor-july,1,6689
rout-cakes,1,6690
gentleman-farmer,1,6691
emma--quite,1,6692
adventurous,1,6693
yes--she,1,6694
security.--what,1,6695
warm--her,1,6696
saying--at,1,6697
saves,1,6698
fluctuations,1,6699
you--but,1,6700
"expressed--""i",1,6701
m,1,6702
dreaming,1,6703
letter;--she,1,6704
aired,1,6705
denied--and,1,6706
bids,1,6707
testifying,1,6708
"harriet--""these",1,6709
hows,1,6710
happy--it,1,6711
visitings,1,6712
instrument--not,1,6713
sir--but,1,6714
shawl--for,1,6715
ill-timed,1,6716
man.--and,1,6717
entitling,1,6718
deliberating,1,6719
promptitude,1,6720
woodhouse-ing,1,6721
glibly,1,6722
negative,1,6723
soothe,1,6724
author,1,6725
insulted,1,6726
but--that,1,6727
alone.--i,1,6728
timidity--and,1,6729
criticism,1,6730
age--what,1,6731
ult,1,6732
inexpressible,1,6733
clock,1,6734
unsafe,1,6735
thousands.--`happier,1,6736
chance.--i,1,6737
ornaments,1,6738
urged,1,6739
tongue's,1,6740
overcareful,1,6741
see--just,1,6742
out--a,1,6743
contributed,1,6744
news--and,1,6745
mute,1,6746
indeed?--then,1,6747
gala-day,1,6748
dubious,1,6749
dictate,1,6750
surprize.--i,1,6751
spreading,1,6752
transgression,1,6753
foresight!--especially,1,6754
passionately,1,6755
him--said,1,6756
enlightened,1,6757
him!--never,1,6758
wretchedly,1,6759
subscribe,1,6760
coddling,1,6761
objecting,1,6762
pork--but,1,6763
over-trimmed--quite,1,6764
from--and,1,6765
obliging!--but,1,6766
wicked,1,6767
management,1,6768
proportionably,1,6769
picture!--how,1,6770
so?--i,1,6771
implicitly,1,6772
"replied,--""there",1,6773
classed,1,6774
folding-screen,1,6775
"woodhouse--""yes",1,6776
fields,1,6777
failings,1,6778
eighteen--it,1,6779
stagnation,1,6780
vouches,1,6781
agitate,1,6782
attestation,1,6783
brightened,1,6784
retained,1,6785
old--how,1,6786
ready-furnished,1,6787
ah!--(shaking,1,6788
hers--one,1,6789
clothing,1,6790
seeking,1,6791
scattered--the,1,6792
friends--but,1,6793
diffuse,1,6794
certified,1,6795
house--the,1,6796
endeavours,1,6797
trees;--and,1,6798
four-and-twenty--cannot,1,6799
show,1,6800
"she:--""one",1,6801
assertion,1,6802
ago.--how,1,6803
bushel,1,6804
smallridge--charming,1,6805
was!--for,1,6806
ejaculation,1,6807
retaining,1,6808
drawing-room;--mr,1,6809
ruined,1,6810
presently--her,1,6811
treatment--and,1,6812
courtship_--a,1,6813
coolness,1,6814
half-syllables,1,6815
appendages,1,6816
plausible,1,6817
much--for,1,6818
solicitudes,1,6819
jumping,1,6820
void,1,6821
walk--a,1,6822
"himself--""no",1,6823
sister-in-law,1,6824
car,1,6825
using,1,6826
us--it,1,6827
read--not,1,6828
audibly,1,6829
surprise,1,6830
self-denial,1,6831
vanish,1,6832
ever--mrs,1,6833
club-nights,1,6834
"room,--""i",1,6835
influenza,1,6836
randalls--a,1,6837
fellow!--no,1,6838
self-deceived,1,6839
highbury;--to,1,6840
ponds,1,6841
disclaimed,1,6842
pleasant.--did,1,6843
memorandum,1,6844
wants.--a,1,6845
pork--jane,1,6846
society.--the,1,6847
chuse--but,1,6848
publicity,1,6849
volubility,1,6850
consents,1,6851
perhaps--it,1,6852
s,1,6853
exercises,1,6854
sufferers,1,6855
misconceptions,1,6856
woollen-draper,1,6857
"wanted,""--observed",1,6858
drawing-up,1,6859
accident,1,6860
come--but,1,6861
backgammon,1,6862
results,1,6863
adventuring,1,6864
obviate,1,6865
comtesse,1,6866
dusk,1,6867
it.--we,1,6868
education--and,1,6869
marry!--you,1,6870
pastures,1,6871
sideboard,1,6872
workmen,1,6873
ha,1,6874
liberal.--it,1,6875
hartfield's,1,6876
least--i,1,6877
observing--to,1,6878
waiving,1,6879
over--it,1,6880
slept,1,6881
donwell?--he,1,6882
rambling,1,6883
sarcastic,1,6884
resemble,1,6885
life.--well--(sitting,1,6886
tacitly,1,6887
yes--did,1,6888
undistinguishing,1,6889
unmentioned,1,6890
profusion!--i,1,6891
really--if,1,6892
sore-throats,1,6893
circular,1,6894
it--the,1,6895
understand.--we,1,6896
spheres,1,6897
demand,1,6898
"her.--""but",1,6899
hang,1,6900
fluttered,1,6901
misfortune.--with,1,6902
mermaids,1,6903
shameful.--of,1,6904
queen,1,6905
wholesome.--these,1,6906
prosings,1,6907
xix,1,6908
selfishness:--what,1,6909
stomacher,1,6910
tremblings,1,6911
elton's--a,1,6912
many--perhaps,1,6913
farmer's,1,6914
fairfax.--a,1,6915
newspaper,1,6916
me--it,1,6917
released,1,6918
answer!--you,1,6919
you.--let,1,6920
smallness,1,6921
glee,1,6922
misbehave,1,6923
"honour,""--glanced",1,6924
declare!--i,1,6925
must.--not,1,6926
taller,1,6927
excesses,1,6928
world's,1,6929
disposed--had,1,6930
morning--we,1,6931
was.--why,1,6932
innocent,1,6933
embraces,1,6934
day.--shocking,1,6935
rubbers,1,6936
disclaiming,1,6937
bursts,1,6938
shine,1,6939
unavoidable,1,6940
dies,1,6941
tie,1,6942
citizen,1,6943
"intimate,--that",1,6944
push--of,1,6945
bias,1,6946
either--for,1,6947
26th,1,6948
direful,1,6949
on?--have,1,6950
her--is,1,6951
alphabets--their,1,6952
amiableness,1,6953
circle--but,1,6954
covert,1,6955
men!--what,1,6956
feeble,1,6957
receipt,1,6958
shawl--frank,1,6959
privately,1,6960
circles,1,6961
argued,1,6962
adversary's,1,6963
24th,1,6964
king's-weston,1,6965
dreams,1,6966
balance,1,6967
avenues,1,6968
perhaps--when,1,6969
resorting,1,6970
curve,1,6971
liked--but,1,6972
insane,1,6973
unprovided,1,6974
cold--fetching,1,6975
grievously,1,6976
column,1,6977
doing--whether,1,6978
rain!--this,1,6979
heedlessness,1,6980
again--for,1,6981
sobering,1,6982
enlarged,1,6983
put-off,1,6984
come-at-able,1,6985
professional,1,6986
inquietudes,1,6987
fragrance,1,6988
audible,1,6989
attained,1,6990
people--friendly,1,6991
gayest,1,6992
twofold,1,6993
bosom,1,6994
offending,1,6995
indeed!--there,1,6996
resisting,1,6997
now.--i,1,6998
meets,1,6999
par,1,7000
lands,1,7001
enough--to,1,7002
true.--i,1,7003
thaw,1,7004
sure--for,1,7005
games,1,7006
sure.--whom,1,7007
ford's.--emma,1,7008
obtruding,1,7009
attempt--i,1,7010
clifton,1,7011
tea:--a,1,7012
day;--even,1,7013
terrified,1,7014
flesh,1,7015
impossible?--no.--harriet,1,7016
trident,1,7017
imagined--that,1,7018
requested,1,7019
finds,1,7020
humph--harriet's,1,7021
devise,1,7022
she?--oh,1,7023
fitted,1,7024
ensued,1,7025
lot,1,7026
countries,1,7027
them--but,1,7028
day--which,1,7029
utility,1,7030
image,1,7031
absurdity--actually,1,7032
affection.--satisfied,1,7033
did--and,1,7034
cream,1,7035
conscience-stricken,1,7036
deranged,1,7037
expiation,1,7038
deceived!--he,1,7039
yesterday.--harriet,1,7040
testify,1,7041
well!--(as,1,7042
sixpences,1,7043
notice--short,1,7044
frighten,1,7045
gingerbread,1,7046
silently,1,7047
father--mr,1,7048
him?--would,1,7049
existence--never,1,7050
happens,1,7051
it.--very,1,7052
composition,1,7053
look!--did,1,7054
channel,1,7055
no--he,1,7056
inconvenient.--poor,1,7057
dispensed,1,7058
know--but,1,7059
it.--balls--had,1,7060
patriotism,1,7061
ago--that,1,7062
advances,1,7063
court-plaister?--i,1,7064
lessening,1,7065
unclosed,1,7066
spectacles.--the,1,7067
would-be,1,7068
brilliancy,1,7069
sins!--and,1,7070
termination,1,7071
condolence,1,7072
rejection,1,7073
queernesses,1,7074
whist-club,1,7075
card-table,1,7076
undesignedly,1,7077
well-written,1,7078
complimented,1,7079
habit.--they,1,7080
sails,1,7081
farther?--should,1,7082
hawkins!--well,1,7083
know)--the,1,7084
distant.--there,1,7085
"whole-length--""my",1,7086
blundered,1,7087
debasement,1,7088
qualifying,1,7089
recited,1,7090
mind.--it,1,7091
softest,1,7092
immediately.--on,1,7093
drowned,1,7094
lurking,1,7095
courtesies,1,7096
instant's,1,7097
way--just,1,7098
licentiousness,1,7099
awes,1,7100
i?--anne,1,7101
coffee.--a,1,7102
you!--no,1,7103
mat,1,7104
thing's,1,7105
celibacy,1,7106
dispensing,1,7107
well--only,1,7108
bulky,1,7109
visit:--i,1,7110
head-teacher,1,7111
illumination,1,7112
gardens?--she,1,7113
latter's,1,7114
undue,1,7115
collections,1,7116
james's,1,7117
upbraid,1,7118
melodies,1,7119
up.--there,1,7120
eligibility,1,7121
gladness,1,7122
listlessness,1,7123
another's,1,7124
weighs,1,7125
intelligence--listened,1,7126
pangs,1,7127
"she.--""to",1,7128
northward.--but,1,7129
punctual,1,7130
us.--they,1,7131
lamentations,1,7132
bed-time,1,7133
charges,1,7134
schemed,1,7135
sacks,1,7136
affectionately,1,7137
contingencies,1,7138
meanly,1,7139
"martin.""--she",1,7140
oath,1,7141
especial,1,7142
weather!--absolute,1,7143
inclines,1,7144
was!--no,1,7145
smith?--very,1,7146
sorrow--but,1,7147
indicated,1,7148
waits,1,7149
christmas--though,1,7150
travelled,1,7151
right.--in,1,7152
right-minded,1,7153
disappointed--much,1,7154
me--no,1,7155
come--so,1,7156
"ways,--but",1,7157
inspiration,1,7158
politest,1,7159
mean?--mistake,1,7160
brisk-moving,1,7161
tremulous,1,7162
prevails,1,7163
some.--so,1,7164
unemployed,1,7165
busiest,1,7166
know.--oh,1,7167
knightley)--your,1,7168
illiberal,1,7169
smoke,1,7170
enough?--there,1,7171
detach,1,7172
plays--for,1,7173
minute's,1,7174
rued,1,7175
blinded--that,1,7176
sufficient.--she,1,7177
stables--i,1,7178
error--more,1,7179
light--first,1,7180
sixty-five,1,7181
portraits,1,7182
preceded,1,7183
consent?--he,1,7184
stationing,1,7185
observed.--you,1,7186
others--she,1,7187
teaches,1,7188
scold,1,7189
ungrateful!--what,1,7190
his.--they,1,7191
attention--and,1,7192
pet,1,7193
cox's,1,7194
overrating,1,7195
readier,1,7196
surviving,1,7197
vanity--but,1,7198
scream,1,7199
different--the,1,7200
away.--whatever,1,7201
donwell--some,1,7202
command--but,1,7203
second-rate,1,7204
mother--indeed,1,7205
cross--and,1,7206
wonder!--but,1,7207
sandwiches,1,7208
hundred.--better,1,7209
fortune.--but,1,7210
decent,1,7211
"will,--i",1,7212
refreshing,1,7213
well:--a,1,7214
marrying)--the,1,7215
vexations,1,7216
better--grown,1,7217
essay--but,1,7218
"pause--""what",1,7219
butler,1,7220
overseers,1,7221
dispel,1,7222
not;--but,1,7223
granted;--for,1,7224
wanted--exactly,1,7225
finest-looking,1,7226
outcry,1,7227
rheumatic,1,7228
nothing--makes,1,7229
hyperbolical,1,7230
scorned,1,7231
affability,1,7232
aspired--miss,1,7233
errant,1,7234
extended,1,7235
you--(nodding,1,7236
explains,1,7237
claiming,1,7238
embarrassing,1,7239
espalier,1,7240
porker,1,7241
nonsensical,1,7242
stabbed,1,7243
ice,1,7244
knightley;--and,1,7245
good-hearted,1,7246
be--and,1,7247
neighbours.--he,1,7248
engages,1,7249
myself.--i,1,7250
letter--wrote,1,7251
mock,1,7252
deciding,1,7253
self-controul,1,7254
rooted,1,7255
it?--he,1,7256
probably--a,1,7257
mickleham,1,7258
ulcerated,1,7259
indolent,1,7260
educating,1,7261
rows,1,7262
tooth,1,7263
no--it,1,7264
lodgings,1,7265
indeed--to,1,7266
wallises,1,7267
seeing--admired,1,7268
murmured,1,7269
bounds,1,7270
believed--she,1,7271
together--not,1,7272
contradicted,1,7273
undertake,1,7274
workbags,1,7275
unfeelingly,1,7276
putrid,1,7277
dying,1,7278
defined,1,7279
purple,1,7280
misunderstand,1,7281
be--but,1,7282
habitation,1,7283
passive,1,7284
unsuccessfully,1,7285
best--my,1,7286
minor,1,7287
company--the,1,7288
restricted,1,7289
traffic,1,7290
aright,1,7291
apothecary,1,7292
smith--i,1,7293
returned!--and,1,7294
respite,1,7295
randalls;--and,1,7296
spot?--yes,1,7297
upstarts,1,7298
coaches,1,7299
secures,1,7300
could!--how,1,7301
minced,1,7302
vanity--to,1,7303
shepherd's,1,7304
disinclined,1,7305
steep,1,7306
pleasure.--and,1,7307
boyish,1,7308
it.--i,1,7309
capacity,1,7310
robin,1,7311
friend--with,1,7312
knives,1,7313
well-behaved,1,7314
hoped--`not,1,7315
pique,1,7316
grandpapas,1,7317
lending,1,7318
literature,1,7319
advancing,1,7320
starting,1,7321
restoratives,1,7322
me--(twinkling,1,7323
make.--she,1,7324
awakened,1,7325
it--certainly,1,7326
aids,1,7327
large.--and,1,7328
allusions,1,7329
olive,1,7330
ornamented,1,7331
western,1,7332
minority,1,7333
them--rather,1,7334
"go;""--with",1,7335
thrown.--i,1,7336
dull-looking,1,7337
"again--""mr",1,7338
over-salted,1,7339
flocks,1,7340
artlessly,1,7341
mechanically,1,7342
debased,1,7343
churchwardens,1,7344
productive,1,7345
night;--let,1,7346
rejoicing,1,7347
man--but'--in,1,7348
engagement's,1,7349
recurrences,1,7350
penetrating,1,7351
of--it,1,7352
assailed,1,7353
road--the,1,7354
know!--every,1,7355
was--a,1,7356
unceremoniousness,1,7357
dating,1,7358
be.--it,1,7359
ball!--why,1,7360
reticule,1,7361
smaller-sized,1,7362
outstepped,1,7363
bounded,1,7364
good--but,1,7365
prized,1,7366
lamb,1,7367
bird,1,7368
"smiling--""but",1,7369
you.--as,1,7370
turkeys,1,7371
donkeys,1,7372
talker!--and,1,7373
sup,1,7374
fortuitous,1,7375
descriptive,1,7376
orderly,1,7377
helpmate,1,7378
ribband,1,7379
ought!--had,1,7380
good--hautboy,1,7381
it--still,1,7382
abdy's,1,7383
unfrequently,1,7384
conjecture--aye,1,7385
enlarge,1,7386
doubled,1,7387
"am,""--she",1,7388
speck,1,7389
peeped,1,7390
useless?--had,1,7391
you!--so,1,7392
coming--his,1,7393
aggression,1,7394
do--but,1,7395
extraordinary!--she,1,7396
me!--how,1,7397
touchstone,1,7398
way.--his,1,7399
sweeping,1,7400
now.--birth,1,7401
meal.--she,1,7402
pure,1,7403
oftentimes,1,7404
before--less,1,7405
no!--(in,1,7406
smith!--it,1,7407
heartfelt,1,7408
restoration,1,7409
vain.--she,1,7410
bars,1,7411
man!--that,1,7412
outlived,1,7413
hinting,1,7414
fortune.--her,1,7415
ship_;--plain,1,7416
supposition,1,7417
deed,1,7418
meditations,1,7419
purchased,1,7420
resign,1,7421
glad.--quite,1,7422
intermediate,1,7423
screen,1,7424
briefly,1,7425
caution.--i,1,7426
schoolroom,1,7427
floated,1,7428
your's--and,1,7429
fricassee,1,7430
world--a,1,7431
concerts,1,7432
spoke).--however,1,7433
then_;--but,1,7434
two--compared,1,7435
pencilled,1,7436
pianoforte--and,1,7437
dissuaded,1,7438
deep--in,1,7439
pore,1,7440
happy-looking,1,7441
want--consideration,1,7442
forfeit,1,7443
understandings,1,7444
father.--she,1,7445
improves,1,7446
consider--you,1,7447
rewarded,1,7448
inconvenient.--i,1,7449
nursery-maids,1,7450
inconsiderately,1,7451
impertinence,1,7452
excuse.--in,1,7453
deciphered,1,7454
him?--am,1,7455
contracted,1,7456
"knightley.--""robert",1,7457
utterance,1,7458
opinion.--he,1,7459
appointed,1,7460
idolized,1,7461
unobjectionable,1,7462
sighs,1,7463
enormous,1,7464
myself!--the,1,7465
vaunted,1,7466
emma!--emma,1,7467
indignantly,1,7468
correctly,1,7469
expenses,1,7470
revive,1,7471
rather?--i,1,7472
changes,1,7473
mistresses,1,7474
copying,1,7475
begging,1,7476
hesitating--it,1,7477
questionable,1,7478
grossly,1,7479
bandied,1,7480
friend--for,1,7481
crowd--and,1,7482
no--mrs,1,7483
repulsive,1,7484
congratulation,1,7485
should--and,1,7486
hindered,1,7487
embodied,1,7488
palliate,1,7489
"counter,--trying",1,7490
streets,1,7491
manner--this,1,7492
think!--the,1,7493
ourselves!--oh,1,7494
"indignantly.--""oh",1,7495
rub,1,7496
home--nothing,1,7497
hood-wink'd,1,7498
misfortunes,1,7499
thing!--such,1,7500
young--he,1,7501
protest!--only,1,7502
however--for,1,7503
discuss,1,7504
"ford's.""--ford's",1,7505
done.--i,1,7506
pointedly,1,7507
thing?--it,1,7508
bending,1,7509
do's,1,7510
fourteen,1,7511
uninterruptedly,1,7512
her--they,1,7513
paternal,1,7514
fortune--though,1,7515
peace--neither,1,7516
owner,1,7517
likeliest,1,7518
doer,1,7519
randall's,1,7520
shock--with,1,7521
unpretty,1,7522
whoever--whatever,1,7523
coles--and,1,7524
adherence,1,7525
occupations,1,7526
involve,1,7527
harriet--such,1,7528
favourable.--instead,1,7529
was--tacitly,1,7530
emma:--but,1,7531
understand--dearest,1,7532
lock,1,7533
is.--what,1,7534
misspent,1,7535
internal,1,7536
esteeming,1,7537
do!--and,1,7538
him?--to,1,7539
temptations,1,7540
accounting,1,7541
"that_,""--said",1,7542
lane--turning,1,7543
depreciating,1,7544
stanza,1,7545
half-boot,1,7546
blinder,1,7547
been--hard,1,7548
pursue,1,7549
pertinacity,1,7550
gloomy,1,7551
husband--her,1,7552
for--but,1,7553
children;--there,1,7554
separating,1,7555
agitating,1,7556
unexampled,1,7557
feed,1,7558
body!--and,1,7559
make--and,1,7560
deserts,1,7561
really?--well!--but,1,7562
e.'s,1,7563
fatigue,1,7564
oppression,1,7565
bates--we,1,7566
specious,1,7567
inherits,1,7568
clerk,1,7569
delegating,1,7570
undoubtedly--remarkably,1,7571
seconded,1,7572
escaping,1,7573
foppery,1,7574
nothing.--you,1,7575
donwell?--_there,1,7576
appointments,1,7577
no--there,1,7578
keen,1,7579
himself--how,1,7580
womanly,1,7581
dryness,1,7582
doctrines,1,7583
analogy,1,7584
obedience--for,1,7585
clemency,1,7586
be?--then,1,7587
woman--the,1,7588
fortunate--such,1,7589
undertook,1,7590
attributed,1,7591
secured.--marriage,1,7592
veils,1,7593
foretold,1,7594
themselves--neither,1,7595
creation,1,7596
abhor,1,7597
consultation.--mr,1,7598
dusty,1,7599
ungenial,1,7600
beds,1,7601
"randalls.--""well",1,7602
commiseration,1,7603
can't,1,7604
bride-people,1,7605
patriae,1,7606
thing.--i,1,7607
away--but,1,7608
herself!'--but,1,7609
connecting,1,7610
varying,1,7611
infamous,1,7612
half-ashamed,1,7613
evil.--no,1,7614
lucky--marrying,1,7615
bella,1,7616
divert,1,7617
not--except,1,7618
spruce,1,7619
way--that,1,7620
half-second,1,7621
insipid,1,7622
john--and,1,7623
yielding,1,7624
needlework,1,7625
here.--he,1,7626
perplexed,1,7627
spurn,1,7628
seven-and-twenty,1,7629
caviller,1,7630
knightley.--were,1,7631
bad.--he,1,7632
temper--certainly,1,7633
consciously,1,7634
muslin,1,7635
indeed--quite,1,7636
read----mum,1,7637
assented,1,7638
intends,1,7639
mis-judgment,1,7640
dignities,1,7641
clearest-headed,1,7642
submissively,1,7643
credit?--(here,1,7644
supposes,1,7645
ma'am?--and,1,7646
minutes--and,1,7647
harboured,1,7648
weston?--judge,1,7649
half-lengths,1,7650
now?--has,1,7651
quarto,1,7652
woman!--a,1,7653
lowering,1,7654
woman--here,1,7655
loser,1,7656
same--but,1,7657
waters,1,7658
uncouthness,1,7659
fancifulness,1,7660
crayon,1,7661
scarce--chili,1,7662
doth,1,7663
chamber,1,7664
midnight,1,7665
infant's,1,7666
pork--i,1,7667
event--a,1,7668
says;--but,1,7669
pedal,1,7670
unconvinced,1,7671
interchange,1,7672
complained,1,7673
you--oftener,1,7674
nicer,1,7675
distance--and,1,7676
handsome--too,1,7677
separations,1,7678
thanker,1,7679
hourly,1,7680
methodical.--before,1,7681
